,Employee_ID,Age,Critical_Job_Role,Risk_of_Loss,Impact_of_Loss,Future_Leader,Gender,Generation,Managerial_Employee,Minority,Organization_Tenure_Months,Salary,Employment_Type,Employment_Type_2,High_Potential,TimeInPrevPositionMonth,Current Functional Area,Current Job Level,Current Career Path,Current Performance Rating,Current Region,Current Country,CurCountryLat,CurCountryLon,Promotion within last 3 years,Changed Position within last 2 years,Change in Performance Rating,FunctionalAreaChangeType,JobLevelChangeType,Flight_Risk,age_binned,tenure_binned,salary_binned,Previous Functional Area,Previous Job Level,Previous Career Path,Previous Performance Rating,PrevCountryLat,PrevCountryLon,Previous Region,Previous Functional Area_new,Previous Job Level_new,Previous Career Path_new,Previous Performance Rating_new,Previous Region_new
7642,18234,38,No,Low,Medium,No,Male,Generation X,Non-Managerial,Non-Minority,120,40000,Full-Time,Regular,No,55,R&D,3 - Senior,Functional,4 - Exceeds Expectations,Americas,Canada,61.066692,-107.991707,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,6,5,2,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,61.066692,-107.991707,Americas,2,1,1,3,1
5200,15643,47,Yes,Low,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,204,40000,Full-Time,Regular,No,7,Support,4 - Expert / Manager,Project / Management,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,5,2,Marketing,2 - Specialist,Functional,3 - Meets Expectations,51.083420000000004,10.423447,EMEA,1,1,1,2,2
10282,21068,50,No,Low,Medium,No,Female,Late Boomers,Non-Managerial,Non-Minority,180,70000,Full-Time,Regular,No,40,Support,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,3 - Decreasing,Cross-Functional Move,Same Level,No,9,5,4,Marketing,3 - Senior,Functional,5 - Consistently Exceeds Expectations,51.083420000000004,10.423447,EMEA,1,2,1,4,2
12186,23080,50,Yes,Unallocated,Unallocated,Yes,Female,Late Boomers,Non-Managerial,Non-Minority,172,70000,Full-Time,Regular,No,25,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,Canada,61.066692,-107.991707,Yes,No,3 - Decreasing,Cross-Functional Move,Promotion,No,9,5,4,R&D,3 - Senior,Functional,4 - Exceeds Expectations,61.066692,-107.991707,Americas,2,2,1,3,1
12093,22979,45,Yes,Low,High,Yes,Female,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Temporary,No,26,R&D,2 - Specialist,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,Intra-Functional Move,Same Level,No,8,4,6,R&D,2 - Specialist,Functional,3 - Meets Expectations,22.351115,78.667743,APJ,2,1,1,2,0
12156,23049,29,No,Low,High,No,Male,Generation Y,Non-Managerial,Non-Minority,48,50000,Full-Time,Regular,No,25,Support,2 - Specialist,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Cross-Functional Move,Same Level,No,4,4,3,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,22.351115,78.667743,APJ,2,1,1,3,0
16993,28859,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,0,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,3 - Decreasing,Intra-Functional Move,Same Level,No,1,1,4,Sales,4 - Expert / Manager,Functional,4 - Exceeds Expectations,39.78373,-100.445882,Americas,3,3,1,3,1
15557,26646,24,Yes,Medium,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,2,40000,Full-Time,Regular,No,12,Sales,3 - Senior,Functional,5 - Consistently Exceeds Expectations,EMEA,Netherlands,52.237989,5.534607,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,2,1,2,Sales,3 - Senior,Functional,4 - Exceeds Expectations,52.237989,5.534607,EMEA,3,2,1,3,2
9247,19942,22,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,5,65000,Part-Time,Temporary,No,52,R&D,5 - Senior Expert / Senior Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,No,3 - Decreasing,Intra-Functional Move,Promotion,No,1,1,4,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,19.432601000000002,-99.133342,Americas,2,3,1,3,1
14454,25445,23,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,24,65000,Full-Time,Temporary,No,36,R&D,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,1 - Increasing,Intra-Functional Move,Promotion,No,2,3,4,R&D,3 - Senior,Functional,4 - Exceeds Expectations,47.181759,19.506094,EMEA,2,2,1,3,2
14424,25415,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,36,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,No,3 - Decreasing,Intra-Functional Move,Promotion,No,1,1,4,R&D,3 - Senior,Functional,5 - Consistently Exceeds Expectations,51.083420000000004,10.423447,EMEA,2,2,1,4,2
12016,22893,30,Yes,High,High,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,30000,Full-Time,Regular,No,26,F&A. HR. Administration,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Cross-Functional Move,Same Level,No,4,1,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,22.351115,78.667743,APJ,2,2,1,3,0
8366,18993,27,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,48,50000,Full-Time,Regular,No,52,Service,3 - Senior,Functional,4 - Exceeds Expectations,APJ,Japan,36.574844,139.239418,Yes,No,3 - Decreasing,Intra-Functional Move,Promotion,No,3,4,3,Service,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,36.574844,139.239418,APJ,4,1,1,4,0
8763,19410,35,No,High,Medium,No,Female,Generation Y,Non-Managerial,Non-Minority,96,50000,Full-Time,Regular,No,52,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Cross-Functional Move,Same Level,No,5,5,3,Service,4 - Expert / Manager,Functional,4 - Exceeds Expectations,39.78373,-100.445882,Americas,4,3,1,3,1
11893,22767,48,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,96,50000,Full-Time,Regular,No,27,R&D,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,No,3 - Decreasing,Cross-Functional Move,Promotion,No,8,5,3,Support,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,39.78373,-100.445882,Americas,5,1,1,4,1
13318,24277,47,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,50000,Full-Time,Regular,No,15,Service,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,5,3,Sales,1 - Associate,Functional,3 - Meets Expectations,51.083420000000004,10.423447,EMEA,3,0,1,2,2
11665,22524,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,29,R&D,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,R&D,3 - Senior,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,2,2,1,3,2
15186,26242,33,No,Medium,High,No,Female,Generation Y,Non-Managerial,Non-Minority,96,85000,Full-Time,Regular,No,24,Marketing,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,3 - Decreasing,Intra-Functional Move,Same Level,No,5,5,5,Marketing,4 - Expert / Manager,Project / Management,5 - Consistently Exceeds Expectations,39.78373,-100.445882,Americas,1,3,2,4,1
17145,29011,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,0,Sales,3 - Senior,Functional,3 - Meets Expectations,EMEA,UK,54.702355000000004,-3.276575,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,Sales,3 - Senior,Functional,3 - Meets Expectations,54.702355000000004,-3.276575,EMEA,3,2,1,2,2
10643,21450,25,No,Medium,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,2,120000,Full-Time,Regular,No,37,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,2,1,6,Sales,4 - Expert / Manager,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,3,3,1,3,2
16725,28591,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,0,Sales,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,APJ,China,35.000074,104.999927,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,Sales,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,35.000074,104.999927,APJ,3,4,2,3,0
5873,16395,42,No,Low,Medium,Yes,Male,Generation X,Non-Managerial,Non-Minority,5,85000,Full-Time,Regular,No,9,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,Yes,2 - Constant,Intra-Functional Move,Same Level,No,7,1,5,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,39.78373,-100.445882,Americas,3,3,1,2,1
12327,23224,23,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,9,65000,Full-Time,Regular,No,25,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Intra-Functional Move,Promotion,No,2,1,4,Service,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,51.083420000000004,10.423447,EMEA,4,1,1,4,2
15191,26249,33,Yes,Unallocated,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,20,40000,Full-Time,Regular,No,24,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,5,2,2,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,22.351115,78.667743,APJ,2,3,2,3,0
14435,25426,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,36,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Intra-Functional Move,Same Level,No,1,1,4,Service,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,51.083420000000004,10.423447,EMEA,4,3,1,4,2
8237,18856,50,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,148,85000,Full-Time,Temporary,No,52,Marketing,3 - Senior,Functional,0 - No performance Measurement,EMEA,France,46.603353999999996,1.888334,No,No,0 - Not available,Cross-Functional Move,Same Level,No,9,5,5,Sales,3 - Senior,Functional,2 - Partially Meets Expectations,46.603353999999996,1.888334,EMEA,3,2,1,1,2
7019,17572,49,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Minority,172,40000,Full-Time,Regular,No,55,Support,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,9,5,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,2,2,1,3,2
7886,18492,30,Yes,Low,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,96,40000,Full-Time,Temporary,No,54,Marketing,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Ireland,52.865196,-7.97946,No,No,3 - Decreasing,Cross-Functional Move,Same Level,No,4,5,2,Support,2 - Specialist,Functional,4 - Exceeds Expectations,52.865196,-7.97946,EMEA,5,1,1,3,2
12162,23055,25,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,20,40000,Full-Time,Regular,No,25,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,2,2,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,2,2,1,3,2
10846,21667,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,33,Support,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,Support,2 - Specialist,Functional,3 - Meets Expectations,51.083420000000004,10.423447,EMEA,5,1,1,2,2
3839,14064,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,5,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,1,1,4,Support,4 - Expert / Manager,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,5,3,1,3,2
6844,17389,27,No,Medium,High,No,Male,Generation Y,Managerial,Non-Minority,72,85000,Full-Time,Regular,No,1,Service,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,UK,54.702355000000004,-3.276575,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,3,4,5,Service,4 - Expert / Manager,Functional,3 - Meets Expectations,54.702355000000004,-3.276575,EMEA,4,3,1,2,2
15932,27054,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,Yes,0,Service,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,1,1,4,Support,2 - Specialist,Functional,3 - Meets Expectations,51.083420000000004,10.423447,EMEA,5,1,1,2,2
8986,19652,32,Yes,Low,Low,Yes,Male,Generation Y,Non-Managerial,Minority,108,40000,Part-Time,Regular,No,52,R&D,2 - Specialist,Functional,3 - Meets Expectations,APJ,China,35.000074,104.999927,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,4,5,2,R&D,2 - Specialist,Functional,3 - Meets Expectations,22.351115,78.667743,APJ,2,1,1,2,0
10776,21592,30,No,Low,Medium,Yes,Male,Generation Y,Managerial,Non-Minority,2,85000,Full-Time,Regular,No,36,Service,1 - Associate,Functional,4 - Exceeds Expectations,APJ,Japan,36.574844,139.239418,No,Yes,2 - Constant,Cross-Functional Move,Demotion,No,4,1,5,Sales,2 - Specialist,Functional,4 - Exceeds Expectations,36.574844,139.239418,APJ,3,1,1,3,0
15760,26873,33,Yes,Medium,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,60,50000,Full-Time,Temporary,Yes,0,Sales,4 - Expert / Manager,Functional,2 - Partially Meets Expectations,EMEA,Denmark,55.670249,10.333328,Yes,No,3 - Decreasing,Intra-Functional Move,Promotion,No,5,4,3,Sales,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,55.670249,10.333328,EMEA,3,1,1,4,2
15640,26745,42,Yes,Low,Low,Yes,Male,Generation X,Non-Managerial,Minority,196,40000,Full-Time,Regular,No,12,Marketing,4 - Expert / Manager,Project / Management,0 - No performance Measurement,EMEA,Austria,47.200034,13.199959,No,No,0 - Not available,Intra-Functional Move,Same Level,No,7,5,2,Marketing,4 - Expert / Manager,Project / Management,2 - Partially Meets Expectations,47.200034,13.199959,EMEA,1,3,2,1,2
12070,22950,23,Yes,Low,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,22,40000,Full-Time,Regular,No,26,R&D,3 - Senior,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,2,3,2,R&D,3 - Senior,Functional,3 - Meets Expectations,22.351115,78.667743,APJ,2,2,1,2,0
12294,23190,28,Yes,Low,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,60,50000,Full-Time,Regular,No,25,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,France,46.603353999999996,1.888334,Yes,No,3 - Decreasing,Intra-Functional Move,Promotion,No,3,4,3,R&D,3 - Senior,Functional,5 - Consistently Exceeds Expectations,45.985213,24.685923000000003,EMEA,2,2,1,4,2
7982,18593,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,52,R&D,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,R&D,3 - Senior,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,2,2,1,3,2
12888,23813,39,No,Low,Medium,Yes,Male,Generation Y,Managerial,Non-Minority,144,85000,Full-Time,Regular,No,18,Marketing,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,6,5,5,Marketing,4 - Expert / Manager,Project / Management,5 - Consistently Exceeds Expectations,39.78373,-100.445882,Americas,1,3,2,4,1
13240,24194,35,Yes,Low,Low,Yes,Male,Generation Y,Non-Managerial,Non-Minority,34,70000,Full-Time,Regular,No,17,Marketing,2 - Specialist,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,No,3 - Decreasing,Cross-Functional Move,Same Level,No,5,3,4,Sales,2 - Specialist,Functional,4 - Exceeds Expectations,39.78373,-100.445882,Americas,3,1,1,3,1
12520,23428,33,Yes,Low,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,72,40000,Full-Time,Regular,Yes,20,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,5,4,2,Sales,3 - Senior,Functional,2 - Partially Meets Expectations,22.351115,78.667743,APJ,3,2,1,1,0
14431,25422,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,36,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,1,1,4,R&D,3 - Senior,Functional,4 - Exceeds Expectations,51.083420000000004,10.423447,EMEA,2,2,1,3,2
9984,20752,47,No,Medium,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,48,30000,Full-Time,Regular,No,51,Marketing,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Belgium,50.640735,4.6669599999999996,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,4,2,Service,1 - Associate,Functional,3 - Meets Expectations,50.640735,4.6669599999999996,EMEA,4,0,1,2,2
14434,25425,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,36,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,1,1,4,R&D,3 - Senior,Functional,3 - Meets Expectations,30.876027,35.00152,EMEA,2,2,1,2,2
7910,18520,30,Yes,High,High,Yes,Female,Generation Y,Non-Managerial,Non-Minority,96,50000,Full-Time,Regular,No,53,Marketing,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,No,3 - Decreasing,Cross-Functional Move,Same Level,No,4,5,3,Sales,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,39.78373,-100.445882,Americas,3,3,1,4,1
12177,23071,45,No,Low,High,No,Female,Generation X,Non-Managerial,Non-Minority,132,120000,Full-Time,Regular,No,25,Sales,5 - Senior Expert / Senior Manager,Project / Management,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,8,5,6,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,51.083420000000004,10.423447,EMEA,3,3,2,2,2
5857,16378,42,Yes,Low,High,Yes,Male,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Temporary,No,9,Marketing,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,7,4,6,Marketing,2 - Specialist,Functional,3 - Meets Expectations,39.78373,-100.445882,Americas,1,1,1,2,1
15139,26181,28,No,Unallocated,Unallocated,Yes,Male,Generation Y,Managerial,Non-Minority,96,70000,Full-Time,Regular,No,24,Sales,3 - Senior,Functional,3 - Meets Expectations,EMEA,Ireland,52.865196,-7.97946,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,3,5,4,Sales,1 - Associate,Functional,3 - Meets Expectations,52.865196,-7.97946,EMEA,3,0,1,2,2
9917,20680,42,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,40000,Full-Time,Regular,No,51,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,Yes,Yes,2 - Constant,Intra-Functional Move,Same Level,No,7,5,2,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,39.78373,-100.445882,Americas,3,3,1,2,1
13679,24663,45,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,144,50000,Full-Time,Regular,No,14,Sales,2 - Specialist,Functional,4 - Exceeds Expectations,Americas,Canada,61.066692,-107.991707,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,8,5,3,Sales,2 - Specialist,Functional,4 - Exceeds Expectations,61.066692,-107.991707,Americas,3,1,1,3,1
10796,21614,44,Yes,Low,High,Yes,Female,Generation X,Non-Managerial,Non-Minority,72,70000,Full-Time,Regular,No,36,Sales,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,APJ,South Korea,37.5326,127.024612,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,7,4,4,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,37.5326,127.024612,APJ,3,3,2,2,0
